Sahelanthropus_tchadensis	15	-0.700305	1.233	-1.78909
Sahelanthropus_tchadensis	16	-0.62052	2.66162	-2.40984
Sahelanthropus_tchadensis	17	0.0415856	2.0683	-1.18335
Sahelanthropus_tchadensis	18	-1.67936	1.76102	-0.632131
Sahelanthropus_tchadensis	19	-1.56727	2.23652	-4.61252
Sahelanthropus_tchadensis	20	-0.516327	2.38335	-0.997311
Sahelanthropus_tchadensis	21	-0.474105	2.12966	-0.821764
Sahelanthropus_tchadensis	22	-0.345816	2.65305	-2.48077
Sahelanthropus_tchadensis	23	-0.50494	2.15257	-0.737339
Sahelanthropus_tchadensis	24	-0.370696	2.58176	-2.38477
Sahelanthropus_tchadensis	25	-0.299344	2.50251	-2.69963
Ardipithecus_ramidus	1	-1.07925	0.473652	-1.81662
Ardipithecus_ramidus	2	-1.28879	0.297817	-1.71559
Ardipithecus_ramidus	3	-0.965826	0.0689803	-1.99758
Ardipithecus_ramidus	4	-0.663045	0.625694	-1.78879
Ardipithecus_ramidus	5	-1.51876	0.0103249	-1.68395
Ardipithecus_ramidus	6	-0.707586	0.321871	-1.98873
Ardipithecus_ramidus	7	-1.15784	0.738693	-1.01798
Ardipithecus_ramidus	8	-1.15072	-0.134854	-2.16839
Ardipithecus_ramidus	9	0.980838	0.0887182	-1.18503
Ardipithecus_ramidus	10	-2.07973	0.249514	-1.12732
Ardipithecus_ramidus	11	-0.855473	-0.016642	-1.97335
Ardipithecus_ramidus	12	-0.766244	-0.122206	-0.388765
Ardipithecus_ramidus	13	-1.23838	-0.400583	-2.44667
Ardipithecus_ramidus	14	0.839429	-0.596545	-1.7963
Ardipithecus_ramidus	15	-1.45701	0.593335	-0.810913
Ardipithecus_ramidus	16	-0.885165	-0.25165	-2.35338
Ardipithecus_ramidus	17	0.95181	-1.48136	-0.885045
Ardipithecus_ramidus	18	-1.2209	-0.0801412	-1.48326
Ardipithecus_ramidus	19	1.27574	-0.955348	-1.76937
Ardipithecus_ramidus	20	-0.545301	-1.3416	-1.18109
Ardipithecus_ramidus	21	-0.93147	-0.755498	-2.0312
Ardipithecus_ramidus	22	1.25494	-1.23387	-1.71234
Ardipithecus_ramidus	23	-0.706685	-1.68855	-1.98558
Ardipithecus_ramidus	24	-0.042864	-2.17264	-2.14636
Ardipithecus_ramidus	25	0.00627843	-2.21269	-1.94874
